-0.529847,-0.532047,-0.535095,-0.536233,-0.538566,-0.540319,-0.543971,-0.548106,-0.552932,-0.556459,-0.556207,-0.557178,-0.555603,-0.555427,-0.554275,-0.551183,-0.546565,-0.538593,-0.530078,-0.52006,-0.51071,-0.500716,-0.492157,-0.485324,-0.477208,-0.469472,-0.463754,-0.456114,-0.447311,-0.437805,-0.431889,-0.42257,-0.411139,-0.400994,-0.391609,-0.381413,-0.37113,-0.356989,-0.345164,-0.32967,-0.314582,-0.30127,-0.282603,-0.267092,-0.2475,-0.23205,-0.213511,-0.198107,-0.181663,-0.166825
-0.561028,-0.562264,-0.56537,-0.568447,-0.569147,-0.571046,-0.57518,-0.578947,-0.581065,-0.583981,-0.588534,-0.586338,-0.585933,-0.584582,-0.581458,-0.577864,-0.570797,-0.563949,-0.552481,-0.541747,-0.530986,-0.519435,-0.509661,-0.501902,-0.490966,-0.482723,-0.472765,-0.464893,-0.451637,-0.441072,-0.42791,-0.419594,-0.407591,-0.397165,-0.387045,-0.375927,-0.363265,-0.351647,-0.337727,-0.323679,-0.308637,-0.293057,-0.274793,-0.256609,-0.242071,-0.224637,-0.209083,-0.192045,-0.177418,-0.159815
-0.589689,-0.593879,-0.59478,-0.595544,-0.599219,-0.601339,-0.605412,-0.608614,-0.610293,-0.615168,-0.614499,-0.615662,-0.613057,-0.612407,-0.60621,-0.602198,-0.596228,-0.586771,-0.57427,-0.56105,-0.546533,-0.537334,-0.524421,-0.514163,-0.504498,-0.494746,-0.484799,-0.470841,-0.456022,-0.442225,-0.428107,-0.415476,-0.402603,-0.391223,-0.380101,-0.369337,-0.354891,-0.340515,-0.325586,-0.310999,-0.29579,-0.279555,-0.263962,-0.247495,-0.232389,-0.216771,-0.201132,-0.186898,-0.170946,-0.156932
-0.622103,-0.624178,-0.624809,-0.626087,-0.629125,-0.631771,-0.634158,-0.638071,-0.639482,-0.643773,-0.643303,-0.640926,-0.638731,-0.63461,-0.630677,-0.6249,-0.616119,-0.602752,-0.593005,-0.577308,-0.56589,-0.550975,-0.538403,-0.525879,-0.516634,-0.505287,-0.491141,-0.476509,-0.459553,-0.442731,-0.425797,-0.411944,-0.397464,-0.384581,-0.372146,-0.359234,-0.345567,-0.33124,-0.312789,-0.298606,-0.284005,-0.26624,-0.253388,-0.235621,-0.219813,-0.205927,-0.195026,-0.181329,-0.168707,-0.151615
-0.654997,-0.65509,-0.657674,-0.657882,-0.66108,-0.664188,-0.66607,-0.668614,-0.6702,-0.668428,-0.670102,-0.666448,-0.663731,-0.658817,-0.653369,-0.643402,-0.635652,-0.623978,-0.60929,-0.594113,-0.57965,-0.564141,-0.549688,-0.537605,-0.527735,-0.512648,-0.4959,-0.481255,-0.464573,-0.444794,-0.426747,-0.409112,-0.393307,-0.378424,-0.363445,-0.348331,-0.333828,-0.318418,-0.301709,-0.285842,-0.269182,-0.250683,-0.236941,-0.221254,-0.206995,-0.193539,-0.184795,-0.170001,-0.159482,-0.147255
-0.689204,-0.687482,-0.690659,-0.68985,-0.692197,-0.694345,-0.696486,-0.699408,-0.698052,-0.69806,-0.694687,-0.692068,-0.687017,-0.680425,-0.673964,-0.665101,-0.653066,-0.643694,-0.626574,-0.610477,-0.596773,-0.577545,-0.562799,-0.548599,-0.536234,-0.5213,-0.506149,-0.484578,-0.467179,-0.447887,-0.427678,-0.409237,-0.389363,-0.371909,-0.35457,-0.338072,-0.320382,-0.30522,-0.290682,-0.272617,-0.256568,-0.23603,-0.221309,-0.205914,-0.194314,-0.183797,-0.171262,-0.162367,-0.150153,-0.138804
-0.723969,-0.723617,-0.721168,-0.720886,-0.723915,-0.728457,-0.725786,-0.728308,-0.728112,-0.723454,-0.719938,-0.717847,-0.711917,-0.702449,-0.691635,-0.685151,-0.674113,-0.661507,-0.647366,-0.629839,-0.612557,-0.593034,-0.577474,-0.558842,-0.545372,-0.525445,-0.509545,-0.490423,-0.471514,-0.447686,-0.427185,-0.404222,-0.384865,-0.363051,-0.346473,-0.326373,-0.309729,-0.293078,-0.278245,-0.258727,-0.240506,-0.222811,-0.207449,-0.193513,-0.181978,-0.171468,-0.161551,-0.151003,-0.143124,-0.13179
-0.759567,-0.756757,-0.757111,-0.757379,-0.757772,-0.756637,-0.758487,-0.757779,-0.756233,-0.751231,-0.747343,-0.740855,-0.732916,-0.723842,-0.716409,-0.704354,-0.691746,-0.677037,-0.662775,-0.647136,-0.62649,-0.60845,-0.589203,-0.569354,-0.551768,-0.534749,-0.514625,-0.496153,-0.473522,-0.448959,-0.42812,-0.403095,-0.378603,-0.356826,-0.337925,-0.317237,-0.298971,-0.280091,-0.264906,-0.24482,-0.227055,-0.208719,-0.192289,-0.179687,-0.169405,-0.160441,-0.145903,-0.141693,-0.134183,-0.12447
-0.793762,-0.790964,-0.79184,-0.790066,-0.789659,-0.790024,-0.788465,-0.788274,-0.782351,-0.777713,-0.770088,-0.7635,-0.756738,-0.747136,-0.736729,-0.724572,-0.71082,-0.697265,-0.680559,-0.662173,-0.643088,-0.622196,-0.601388,-0.581335,-0.559035,-0.539444,-0.522467,-0.500363,-0.476361,-0.451027,-0.425869,-0.399647,-0.37227,-0.349159,-0.327277,-0.305575,-0.286398,-0.265724,-0.249812,-0.232272,-0.213215,-0.192767,-0.177509,-0.165813,-0.154458,-0.144922,-0.136755,-0.128245,-0.118934,-0.114973
-0.825534,-0.825454,-0.823738,-0.824711,-0.821548,-0.821108,-0.819731,-0.817503,-0.809028,-0.804879,-0.798321,-0.787962,-0.779198,-0.766956,-0.755063,-0.74332,-0.73035,-0.715324,-0.696424,-0.676936,-0.656072,-0.632967,-0.611047,-0.591961,-0.5694,-0.54864,-0.525593,-0.501983,-0.477019,-0.447402,-0.42364,-0.393212,-0.366432,-0.340761,-0.3168,-0.294216,-0.274819,-0.253941,-0.233,-0.213827,-0.195641,-0.179083,-0.162231,-0.148692,-0.140347,-0.128812,-0.118016,-0.11221,-0.10322,-0.0968174
