0.149948,0.134911,0.114817,0.0961863,0.0774713,0.0571875,0.0400262,0.0191249,0.000770126,-0.0195017,-0.0386868,-0.063193,-0.0797685,-0.101883,-0.122845,-0.139246,-0.154434,-0.165119,-0.173843,-0.182198,-0.18433,-0.188657,-0.18714,-0.183545,-0.177964,-0.163245,-0.15384,-0.137974,-0.120413,-0.100428,-0.0776857,-0.0537178,-0.0300107,-0.00401018,0.0207004,0.0400277,0.0589648,0.0710949,0.081302,0.0889202,0.0939226,0.0944223,0.0922816,0.0887878,0.0848932,0.0751516,0.0625449,0.0515226,0.0355754,0.0186254
0.131628,0.117128,0.0955724,0.0743146,0.0569579,0.0347207,0.0145079,-0.00391925,-0.023239,-0.0406768,-0.0602186,-0.0801189,-0.0981957,-0.117233,-0.133,-0.150481,-0.158999,-0.168576,-0.173909,-0.177279,-0.180939,-0.181497,-0.18057,-0.176463,-0.171079,-0.162479,-0.149405,-0.136532,-0.119974,-0.100967,-0.0786726,-0.056926,-0.0311515,-0.00469226,0.0170159,0.041002,0.0608397,0.0791802,0.0885294,0.0988341,0.104971,0.107957,0.108358,0.108694,0.10478,0.0975952,0.0889471,0.0761701,0.061874,0.0446452
0.113432,0.0959379,0.0746951,0.0517445,0.0330489,0.0127842,-0.00681188,-0.0244045,-0.0458533,-0.0611131,-0.0809371,-0.0976592,-0.114661,-0.129341,-0.1438,-0.154264,-0.161939,-0.16953,-0.173391,-0.173391,-0.174482,-0.173908,-0.169107,-0.164813,-0.160818,-0.151298,-0.141448,-0.128726,-0.114879,-0.095571,-0.0763331,-0.0528072,-0.0292096,-0.00320242,0.023239,0.0470782,0.0656976,0.0837116,0.0981142,0.109316,0.118047,0.123277,0.127183,0.126454,0.12438,0.119252,0.110613,0.101275,0.0872192,0.0671352
0.0940949,0.0742509,0.0536349,0.0319587,0.012692,-0.00626923,-0.0257239,-0.0453031,-0.0630632,-0.0802132,-0.0967954,-0.111974,-0.127707,-0.14099,-0.151762,-0.15689,-0.162631,-0.165885,-0.165215,-0.165547,-0.163778,-0.161135,-0.154634,-0.149734,-0.144117,-0.137147,-0.127332,-0.115333,-0.103097,-0.0860196,-0.0668277,-0.0440034,-0.0208323,0.00383373,0.0272494,0.0523386,0.0735225,0.0930129,0.108457,0.118613,0.130634,0.13731,0.142809,0.142993,0.143052,0.138963,0.133263,0.123257,0.11014,0.0922564
0.0721607,0.0526137,0.0325895,0.0121002,-0.00894228,-0.0272133,-0.0437874,-0.0604651,-0.0763073,-0.094937,-0.109991,-0.124223,-0.13699,-0.145686,-0.156394,-0.15925,-0.162941,-0.159589,-0.159088,-0.154707,-0.149448,-0.145333,-0.140241,-0.131907,-0.126397,-0.117476,-0.110446,-0.0991814,-0.0864116,-0.0731801,-0.0542214,-0.0342526,-0.011356,0.0144126,0.0375203,0.0599476,0.0840013,0.103565,0.118558,0.133165,0.141725,0.150308,0.158138,0.162587,0.162382,0.159402,0.154581,0.14517,0.133619,0.114023
0.0504074,0.0323847,0.0113179,-0.00649956,-0.0272567,-0.0420785,-0.0596358,-0.0784318,-0.0929016,-0.108935,-0.122946,-0.132936,-0.145089,-0.151756,-0.158405,-0.159289,-0.158301,-0.15424,-0.14971,-0.141609,-0.135222,-0.126647,-0.116469,-0.110893,-0.104868,-0.096336,-0.0879351,-0.0810041,-0.0675805,-0.0550296,-0.0371204,-0.0194038,0.00133762,0.0253479,0.047947,0.0712014,0.0930044,0.112774,0.128499,0.144304,0.155791,0.163997,0.172509,0.17632,0.178678,0.179496,0.17517,0.168183,0.15573,0.13853
0.0309675,0.0139797,-0.00399807,-0.0245336,-0.0434088,-0.0606978,-0.0759054,-0.0917123,-0.105458,-0.118962,-0.132528,-0.142016,-0.151413,-0.157269,-0.160966,-0.159094,-0.153636,-0.149098,-0.139864,-0.12935,-0.119812,-0.10993,-0.102531,-0.0915995,-0.0839102,-0.0754657,-0.0673074,-0.0598072,-0.0472598,-0.0349746,-0.0189386,0.000280687,0.017391,0.0404134,0.063025,0.0848969,0.10424,0.124704,0.139069,0.157092,0.168336,0.180399,0.1883,0.196466,0.198916,0.200841,0.197385,0.189183,0.178185,0.160412
0.0125455,-0.00797731,-0.0265176,-0.0436641,-0.0616782,-0.0740025,-0.0918962,-0.104659,-0.119514,-0.130639,-0.141245,-0.1516,-0.158026,-0.164429,-0.161211,-0.156117,-0.152099,-0.143798,-0.132488,-0.118592,-0.106038,-0.0942358,-0.0835298,-0.0720885,-0.0621469,-0.0548201,-0.0454917,-0.0379996,-0.0284345,-0.0153026,-0.00119445,0.0162761,0.0342988,0.0543776,0.0783258,0.0975115,0.116785,0.136755,0.15334,0.170068,0.183158,0.19869,0.205951,0.215099,0.21898,0.219084,0.216968,0.211563,0.201397,0.187291
-0.00746256,-0.0253897,-0.0427166,-0.0610994,-0.0773356,-0.091177,-0.104846,-0.117841,-0.130934,-0.14248,-0.152246,-0.157698,-0.164991,-0.166994,-0.167165,-0.161429,-0.150624,-0.140565,-0.125397,-0.111234,-0.094576,-0.0817697,-0.0665636,-0.0561814,-0.0452484,-0.0380781,-0.0284107,-0.0195875,-0.00652026,0.00241307,0.0175324,0.033838,0.0505315,0.07123,0.0924226,0.115461,0.134369,0.151391,0.16924,0.185169,0.201579,0.216829,0.226539,0.236828,0.241624,0.242662,0.24135,0.235189,0.223547,0.211018
-0.0257801,-0.0437101,-0.059867,-0.0773263,-0.0945417,-0.10602,-0.121341,-0.135793,-0.143936,-0.156449,-0.165466,-0.171002,-0.176753,-0.173894,-0.171867,-0.165737,-0.153981,-0.139773,-0.124653,-0.104895,-0.090136,-0.0712842,-0.055625,-0.0422996,-0.0310091,-0.020635,-0.0118447,-0.000413121,0.0086227,0.0227935,0.0337765,0.0519954,0.0704997,0.0897383,0.108986,0.130003,0.147928,0.170437,0.18687,0.204363,0.222082,0.23657,0.248902,0.259308,0.266026,0.269756,0.268613,0.263363,0.251535,0.237499
