-1.23969,-1.37321,-1.49846,-1.61042,-1.71107,-1.79548,-1.86205,-1.91312,-1.94436,-1.95996,-1.95987,-1.94105,-1.90458,-1.85443,-1.78899,-1.711,-1.62007,-1.51998,-1.41006,-1.29543,-1.1729,-1.04684,-0.915745,-0.78595,-0.655788,-0.525715,-0.397673,-0.275438,-0.157468,-0.0425509,0.0660131,0.166304,0.259709,0.340869,0.41453,0.47812,0.529339,0.565377,0.591389,0.598487,0.592492,0.574479,0.539946,0.493961,0.433089,0.361981,0.285777,0.19996,0.109353,0.0165828
-1.14052,-1.2681,-1.38633,-1.49462,-1.58866,-1.66678,-1.73004,-1.7821,-1.81344,-1.82903,-1.82604,-1.81347,-1.77745,-1.7305,-1.67062,-1.59787,-1.5121,-1.42081,-1.31741,-1.2096,-1.09602,-0.977347,-0.853223,-0.731228,-0.6095,-0.485213,-0.366344,-0.247754,-0.134157,-0.0213688,0.083393,0.184919,0.274672,0.358699,0.434487,0.500161,0.554713,0.596872,0.624916,0.642646,0.64261,0.6316,0.605759,0.564235,0.51313,0.446769,0.375904,0.298,0.213852,0.127901
-1.02378,-1.14301,-1.25363,-1.3545,-1.44388,-1.5213,-1.58329,-1.62743,-1.66152,-1.67832,-1.67973,-1.66612,-1.63634,-1.59773,-1.54426,-1.47595,-1.40074,-1.31432,-1.22114,-1.1209,-1.01485,-0.906526,-0.793498,-0.679751,-0.565247,-0.450412,-0.335981,-0.224131,-0.114783,-0.0064127,0.0939639,0.189241,0.284337,0.368538,0.444838,0.515684,0.574632,0.62067,0.65597,0.680998,0.688117,0.682223,0.66253,0.633039,0.591767,0.533683,0.471725,0.399843,0.325656,0.243635
-0.889194,-0.999719,-1.10238,-1.19804,-1.28406,-1.35512,-1.41605,-1.45988,-1.49365,-1.51265,-1.51662,-1.51105,-1.48754,-1.4522,-1.40716,-1.34804,-1.28227,-1.20516,-1.12237,-1.03305,-0.937447,-0.835254,-0.735447,-0.631309,-0.526678,-0.418831,-0.31237,-0.2077,-0.103144,-0.00335736,0.0981438,0.193914,0.287582,0.373292,0.451643,0.52443,0.588019,0.638461,0.682143,0.710152,0.728862,0.733333,0.721969,0.700449,0.662852,0.617707,0.565643,0.502066,0.434129,0.36413
-0.739503,-0.83954,-0.93687,-1.02376,-1.10435,-1.17351,-1.22907,-1.2771,-1.31263,-1.33326,-1.34261,-1.33913,-1.32416,-1.29904,-1.25994,-1.21528,-1.15749,-1.09106,-1.02089,-0.942702,-0.857275,-0.770064,-0.680623,-0.58604,-0.489478,-0.392601,-0.292438,-0.195814,-0.0985993,0.00226328,0.0975972,0.192161,0.282452,0.370206,0.452732,0.528167,0.593264,0.654121,0.702873,0.74104,0.766681,0.777298,0.779231,0.765181,0.740287,0.702377,0.6568,0.60419,0.546631,0.483326
-0.575628,-0.668011,-0.756182,-0.837945,-0.910286,-0.977858,-1.03276,-1.08115,-1.11757,-1.14398,-1.1573,-1.1624,-1.15527,-1.13676,-1.11056,-1.07379,-1.02818,-0.97616,-0.917251,-0.853743,-0.779968,-0.704486,-0.624656,-0.542667,-0.457147,-0.369253,-0.278685,-0.187146,-0.0959748,-0.00124752,0.0932611,0.184193,0.276261,0.36416,0.447656,0.527743,0.60092,0.665963,0.722015,0.768491,0.800458,0.822226,0.831208,0.827592,0.811887,0.787314,0.750496,0.709527,0.657655,0.604774
-0.403304,-0.483373,-0.564425,-0.640121,-0.706246,-0.771564,-0.829705,-0.875771,-0.91504,-0.945031,-0.966758,-0.97531,-0.979105,-0.972323,-0.955027,-0.932645,-0.898852,-0.860325,-0.81288,-0.762343,-0.704621,-0.641051,-0.574274,-0.503672,-0.427097,-0.34872,-0.26699,-0.18192,-0.0963419,-0.00594963,0.0824182,0.172567,0.264652,0.355419,0.440281,0.525002,0.602353,0.674798,0.736024,0.789452,0.833944,0.863836,0.882747,0.890715,0.885327,0.870237,0.841407,0.812352,0.772323,0.726345
-0.221313,-0.29212,-0.36587,-0.433386,-0.49998,-0.559777,-0.616631,-0.663685,-0.706747,-0.739706,-0.767904,-0.78554,-0.798855,-0.80248,-0.799033,-0.787506,-0.769542,-0.744368,-0.712477,-0.672572,-0.627678,-0.580143,-0.525389,-0.463986,-0.402406,-0.332277,-0.259973,-0.179946,-0.0996052,-0.0157114,0.0727004,0.160342,0.253998,0.342752,0.433037,0.519622,0.603908,0.681309,0.750134,0.810973,0.863194,0.903496,0.931191,0.949707,0.954879,0.948266,0.93454,0.909897,0.880625,0.845725
-0.0386728,-0.100059,-0.163732,-0.225494,-0.285525,-0.344537,-0.399126,-0.449922,-0.49408,-0.534635,-0.567098,-0.598104,-0.619033,-0.633276,-0.642131,-0.643546,-0.638229,-0.626952,-0.609166,-0.584588,-0.552871,-0.520426,-0.477152,-0.430879,-0.373952,-0.31623,-0.251678,-0.180821,-0.105954,-0.0258112,0.0579396,0.147845,0.238599,0.329872,0.422337,0.51331,0.602258,0.684704,0.761742,0.832235,0.890373,0.94119,0.97983,1.00741,1.02159,1.02782,1.02218,1.00779,0.985392,0.9628
0.147142,0.0943109,0.0407748,-0.0174237,-0.0717534,-0.127772,-0.182274,-0.234796,-0.282926,-0.33092,-0.370256,-0.407432,-0.439423,-0.466275,-0.48722,-0.502268,-0.512067,-0.513691,-0.510325,-0.500604,-0.484037,-0.461979,-0.431053,-0.393099,-0.351641,-0.300685,-0.245472,-0.181708,-0.10938,-0.0347861,0.0493667,0.136344,0.226267,0.316352,0.412443,0.50838,0.60149,0.688256,0.772796,0.849846,0.91839,0.97611,1.02441,1.06215,1.08715,1.1014,1.10486,1.10179,1.08987,1.07258
